ptp,counterbalancing,rt,mouse_clientX,mouse_clientY,row,col,correct,pa_center_x,pa_center_y,condition,arrangement,block,block_trial_idx,hidden_pa_img,hidden_pa_img_type,corr_row,corr_col,top_offset,left_offset,time_elapsed,mouse_dist_cb,mouse_error,hidden_pa_img_row_number,hidden_pa_img_row_number_across_blocks,dist_border_l,dist_border_r,dist_border_t,dist_border_b,border_dist_closest,border_dist_summed,display_information.wrapper_arena_position.x,display_information.wrapper_arena_position.y,display_information.wrapper_arena_position.width,display_information.wrapper_arena_position.height,display_information.wrapper_arena_position.top,display_information.wrapper_arena_position.right,display_information.wrapper_arena_position.bottom,display_information.wrapper_arena_position.left,display_information.grid_border_position.x,display_information.grid_border_position.y,display_information.grid_border_position.width,display_information.grid_border_position.height,display_information.grid_border_position.top,display_information.grid_border_position.right,display_information.grid_border_position.bottom,display_information.grid_border_position.left,display_information.grid_box_position.x,display_information.grid_box_position.y,display_information.grid_box_position.width,display_information.grid_box_position.height,display_information.grid_box_position.top,display_information.grid_box_position.right,display_information.grid_box_position.bottom,display_information.grid_box_position.left,display_information.window_scroll_x,display_information.window_scroll_y,display_information.window_innerHeight,display_information.window_innerWidth,display_information.window_outerHeight,display_information.window_outerWidth
sub_017,cb2,2241.4000000059605,821,430,9,9,0,772.4453125,398.0390625,schema_6_0,4,1,14,img/targets/BOSS/high_familiarity_downsized/cond4/103_bikewheel.jpg,near,8,8,46,97,90559,80.515625,58.12967576119415,2,2,7,4,7,4,4,8,332,8.59375,702,702,8.59375,1034,710.59375,332,430,55.59375,560,560,55.59375,990,615.59375,430,460,85.59375,500,500,85.59375,960,585.59375,460,0,0,768,1366,752,1350
sub_017,cb2,1917.4000000059605,466,243,2,3,0,778.78125,573.375,schema_6_0,4,1,15,img/targets/BOSS/high_familiarity_downsized/cond4/106_jeans01.jpg,,10,10,138,20,97499,643.15625,454.95027308109456,3,3,9,2,9,2,2,4,332,8.59375,702,702,8.59375,1034,710.59375,332,353,147.59375,560,560,147.59375,913,707.59375,353,383,177.59375,500,500,177.59375,883,677.59375,383,0,0,768,1366,752,1350
sub_017,cb2,1652.0999999940395,818,241,3,9,0,740.78125,297.375,schema_6_0,4,1,16,img/targets/BOSS/high_familiarity_downsized/cond4/104_honeybee.jpg,far,4,7,112,107,104169,133.59375,95.60792841894704,4,4,6,5,3,8,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,440,121.59375,560,560,121.59375,1000,681.59375,440,470,151.59375,500,500,151.59375,970,651.59375,470,0,0,768,1366,752,1350
sub_017,cb2,2310.4000000059605,714,364,5,6,0,678.4453125,366.0390625,schema_6_0,4,1,17,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,far,5,5,139,128,111501,37.59375,35.61310965222726,4,4,4,7,4,7,4,8,332,8.59375,702,702,8.59375,1034,710.59375,332,461,148.59375,560,560,148.59375,1021,708.59375,461,491,178.59375,500,500,178.59375,991,678.59375,491,0,0,768,1366,752,1350
sub_017,cb2,1502.2000000178814,701,561,9,6,1,722.1171875,545.7109375,schema_6_0,4,1,18,img/targets/BOSS/high_familiarity_downsized/cond4/097_squirrel.jpg,near,9,6,152,130,118021,36.40625,26.070884910932012,4,4,5,6,8,3,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,463,161.59375,560,560,161.59375,1023,721.59375,463,493,191.59375,500,500,191.59375,993,691.59375,493,0,0,768,1366,752,1350
sub_017,cb2,1438.3999999761581,680,359,8,8,1,678.4453125,374.0390625,schema_6_0,4,1,19,img/targets/BOSS/high_familiarity_downsized/cond4/103_bikewheel.jpg,near,8,8,22,3,124477,16.59375,15.119208117542483,3,3,7,4,7,4,4,8,332,8.59375,702,702,8.59375,1034,710.59375,332,336,31.59375,560,560,31.59375,896,591.59375,336,366,61.59375,500,500,61.59375,866,561.59375,366,0,0,768,1366,752,1350
sub_017,cb2,1456.300000011921,603,179,2,3,0,653.78125,175.03125,schema_6_0,4,1,20,img/targets/BOSS/high_familiarity_downsized/cond4/098_stairs.jpg,,2,4,73,145,130954,54.75,50.93610044089555,2,2,3,8,1,10,1,4,332,8.59375,702,702,8.59375,1034,710.59375,332,478,82.59375,560,560,82.59375,1038,642.59375,478,508,112.59375,500,500,112.59375,1008,612.59375,508,0,0,768,1366,752,1350
sub_017,cb2,2226.699999988079,891,496,11,10,0,881.78125,464.375,schema_6_0,4,1,21,img/targets/BOSS/high_familiarity_downsized/cond4/106_jeans01.jpg,,10,10,29,123,138200,40.84375,32.94125037946343,4,4,9,2,9,2,2,4,332,8.59375,702,702,8.59375,1034,710.59375,332,456,38.59375,560,560,38.59375,1016,598.59375,456,486,68.59375,500,500,68.59375,986,568.59375,486,0,0,768,1366,752,1350
sub_017,cb2,1514.699999988079,574,146,2,3,0,598.78125,150.03125,schema_6_0,4,1,22,img/targets/BOSS/high_familiarity_downsized/cond4/098_stairs.jpg,,2,4,48,90,144740,28.8125,25.10699759280269,3,3,3,8,1,10,1,4,332,8.59375,702,702,8.59375,1034,710.59375,332,423,57.59375,560,560,57.59375,983,617.59375,423,453,87.59375,500,500,87.59375,953,587.59375,453,0,0,768,1366,752,1350
sub_017,cb2,1522.0999999940395,784,559,9,9,0,745.4453125,506.0390625,schema_6_0,4,1,23,img/targets/BOSS/high_familiarity_downsized/cond4/103_bikewheel.jpg,near,8,8,154,70,151283,91.515625,65.50820428848255,4,4,7,4,7,4,4,8,332,8.59375,702,702,8.59375,1034,710.59375,332,403,163.59375,560,560,163.59375,963,723.59375,403,433,193.59375,500,500,193.59375,933,693.59375,433,0,0,768,1366,752,1350
sub_017,cb2,1653.2000000178814,590,117,2,4,1,596.78125,121.03125,schema_6_0,4,1,24,img/targets/BOSS/high_familiarity_downsized/cond4/098_stairs.jpg,,2,4,19,88,157958,10.8125,7.889000451578134,4,4,3,8,1,10,1,4,332,8.59375,702,702,8.59375,1034,710.59375,332,421,28.59375,560,560,28.59375,981,588.59375,421,451,58.59375,500,500,58.59375,951,558.59375,451,0,0,768,1366,752,1350
sub_017,cb2,1516.5999999940395,632,587,10,5,0,661.1171875,535.7109375,schema_6_0,4,2,1,img/targets/BOSS/high_familiarity_downsized/cond4/097_squirrel.jpg,near,9,6,142,69,7789,80.40625,58.97778005350034,1,5,5,6,8,3,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,402,151.59375,560,560,151.59375,962,711.59375,402,432,181.59375,500,500,181.59375,932,681.59375,432,0,0,768,1366,752,1350
sub_017,cb2,1167.5,706,288,4,7,1,693.78125,306.375,schema_6_0,4,2,2,img/targets/BOSS/high_familiarity_downsized/cond4/104_honeybee.jpg,far,4,7,121,60,14017,30.59375,22.06668250015167,1,5,6,5,3,8,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,393,130.59375,560,560,130.59375,953,690.59375,393,423,160.59375,500,500,160.59375,923,660.59375,423,0,0,768,1366,752,1350
sub_017,cb2,995.5999999940395,648,420,6,6,0,615.4453125,370.0390625,schema_6_0,4,2,3,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,far,5,5,143,65,20079,82.515625,59.63139235420856,1,5,4,7,4,7,4,8,332,8.59375,702,702,8.59375,1034,710.59375,332,398,152.59375,560,560,152.59375,958,712.59375,398,428,182.59375,500,500,182.59375,928,682.59375,428,0,0,768,1366,752,1350
sub_017,cb2,1299,669,573,10,6,0,680.1171875,551.7109375,schema_6_0,4,2,4,img/targets/BOSS/high_familiarity_downsized/cond4/097_squirrel.jpg,near,9,6,158,88,26436,32.40625,24.016994816984546,2,6,5,6,8,3,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,421,167.59375,560,560,167.59375,981,727.59375,421,451,197.59375,500,500,197.59375,951,697.59375,451,0,0,768,1366,752,1350
sub_017,cb2,1297.0999999940395,859,502,10,10,0,794.4453125,407.0390625,schema_6_0,4,2,5,img/targets/BOSS/high_familiarity_downsized/cond4/103_bikewheel.jpg,near,8,8,55,119,32772,159.515625,114.82546463699401,1,5,7,4,7,4,4,8,332,8.59375,702,702,8.59375,1034,710.59375,332,452,64.59375,560,560,64.59375,1012,624.59375,452,482,94.59375,500,500,94.59375,982,594.59375,482,0,0,768,1366,752,1350
sub_017,cb2,1413.0999999940395,569,437,10,5,0,594.1171875,415.7109375,schema_6_0,4,2,6,img/targets/BOSS/high_familiarity_downsized/cond4/097_squirrel.jpg,near,9,6,22,2,39208,46.40625,32.925632720405886,3,7,5,6,8,3,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,335,31.59375,560,560,31.59375,895,591.59375,335,365,61.59375,500,500,61.59375,865,561.59375,365,0,0,768,1366,752,1350
sub_017,cb2,1522.0999999940395,591,207,2,4,0,636.4453125,327.0390625,schema_6_0,4,2,7,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,far,5,5,100,86,45755,165.484375,128.35362462393326,2,6,4,7,4,7,4,8,332,8.59375,702,702,8.59375,1034,710.59375,332,419,109.59375,560,560,109.59375,979,669.59375,419,449,139.59375,500,500,139.59375,949,639.59375,449,0,0,768,1366,752,1350
sub_017,cb2,1558.0999999940395,807,448,8,9,0,780.4453125,437.0390625,schema_6_0,4,2,8,img/targets/BOSS/high_familiarity_downsized/cond4/103_bikewheel.jpg,near,8,8,85,105,52344,37.515625,28.727923334302506,2,6,7,4,7,4,4,8,332,8.59375,702,702,8.59375,1034,710.59375,332,438,94.59375,560,560,94.59375,998,654.59375,438,468,124.59375,500,500,124.59375,968,624.59375,468,0,0,768,1366,752,1350
sub_017,cb2,1936.800000011921,888,567,11,9,0,910.78125,539.375,schema_6_0,4,2,9,img/targets/BOSS/high_familiarity_downsized/cond4/106_jeans01.jpg,,10,10,104,152,59300,50.40625,35.80678673886418,1,5,9,2,9,2,2,4,332,8.59375,702,702,8.59375,1034,710.59375,332,485,113.59375,560,560,113.59375,1045,673.59375,485,515,143.59375,500,500,143.59375,1015,643.59375,515,0,0,768,1366,752,1350
sub_017,cb2,1168.5999999940395,862,411,9,9,0,834.4453125,389.0390625,schema_6_0,4,2,10,img/targets/BOSS/high_familiarity_downsized/cond4/103_bikewheel.jpg,near,8,8,37,159,65491,49.515625,35.23554425720656,3,7,7,4,7,4,4,8,332,8.59375,702,702,8.59375,1034,710.59375,332,492,46.59375,560,560,46.59375,1052,606.59375,492,522,76.59375,500,500,76.59375,1022,576.59375,522,0,0,768,1366,752,1350
sub_017,cb2,1618.5999999940395,545,206,4,4,0,571.4453125,229.0390625,schema_6_0,4,2,11,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,far,5,5,2,21,72136,49.484375,35.07353637860834,3,7,4,7,4,7,4,8,332,8.59375,702,702,8.59375,1034,710.59375,332,354,11.59375,560,560,11.59375,914,571.59375,354,384,41.59375,500,500,41.59375,884,541.59375,384,0,0,768,1366,752,1350
sub_017,cb2,1732.7999999821186,855,599,11,10,0,841.78125,570.375,schema_6_0,4,2,12,img/targets/BOSS/high_familiarity_downsized/cond4/106_jeans01.jpg,,10,10,135,83,78887,41.84375,31.529763344536857,2,6,9,2,9,2,2,4,332,8.59375,702,702,8.59375,1034,710.59375,332,416,144.59375,560,560,144.59375,976,704.59375,416,446,174.59375,500,500,174.59375,946,674.59375,446,0,0,768,1366,752,1350
sub_017,cb2,1585.9000000059605,764,260,3,8,0,703.78125,310.375,schema_6_0,4,2,13,img/targets/BOSS/high_familiarity_downsized/cond4/104_honeybee.jpg,far,4,7,125,70,85495,110.59375,78.51075389118678,2,6,6,5,3,8,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,403,134.59375,560,560,134.59375,963,694.59375,403,433,164.59375,500,500,164.59375,933,664.59375,433,0,0,768,1366,752,1350
sub_017,cb2,1523,552,136,2,4,1,562.78125,133.03125,schema_6_0,4,2,14,img/targets/BOSS/high_familiarity_downsized/cond4/098_stairs.jpg,,2,4,31,54,92039,13.75,11.182523334426806,1,5,3,8,1,10,1,4,332,8.59375,702,702,8.59375,1034,710.59375,332,387,40.59375,560,560,40.59375,947,600.59375,387,417,70.59375,500,500,70.59375,917,570.59375,417,0,0,768,1366,752,1350
sub_017,cb2,1359.199999988079,868,485,10,9,0,898.78125,469.375,schema_6_0,4,2,15,img/targets/BOSS/high_familiarity_downsized/cond4/106_jeans01.jpg,,10,10,34,140,98420,46.40625,34.51993592929309,3,7,9,2,9,2,2,4,332,8.59375,702,702,8.59375,1034,710.59375,332,473,43.59375,560,560,43.59375,1033,603.59375,473,503,73.59375,500,500,73.59375,1003,573.59375,503,0,0,768,1366,752,1350
sub_017,cb2,1464.2000000178814,537,220,2,4,1,523.78125,207.03125,schema_6_0,4,2,16,img/targets/BOSS/high_familiarity_downsized/cond4/098_stairs.jpg,,2,4,105,15,104906,26.1875,18.51820261593981,2,6,3,8,1,10,1,4,332,8.59375,702,702,8.59375,1034,710.59375,332,348,114.59375,560,560,114.59375,908,674.59375,348,378,144.59375,500,500,144.59375,878,644.59375,378,0,0,768,1366,752,1350
sub_017,cb2,1356.9000000059605,787,255,3,8,0,745.78125,282.375,schema_6_0,4,2,17,img/targets/BOSS/high_familiarity_downsized/cond4/104_honeybee.jpg,far,4,7,97,112,111285,68.59375,49.48106684947789,3,7,6,5,3,8,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,445,106.59375,560,560,106.59375,1005,666.59375,445,475,136.59375,500,500,136.59375,975,636.59375,475,0,0,768,1366,752,1350
sub_017,cb2,1247,783,579,11,10,0,787.78125,537.375,schema_6_0,4,2,18,img/targets/BOSS/high_familiarity_downsized/cond4/106_jeans01.jpg,,10,10,102,29,117554,46.40625,41.89869898412718,4,8,9,2,9,2,2,4,332,8.59375,702,702,8.59375,1034,710.59375,332,362,111.59375,560,560,111.59375,922,671.59375,362,392,141.59375,500,500,141.59375,892,641.59375,392,0,0,768,1366,752,1350
sub_017,cb2,1381.7999999821186,550,157,2,4,1,549.78125,143.03125,schema_6_0,4,2,19,img/targets/BOSS/high_familiarity_downsized/cond4/098_stairs.jpg,,2,4,41,41,123957,14.1875,13.970462702609387,3,7,3,8,1,10,1,4,332,8.59375,702,702,8.59375,1034,710.59375,332,374,50.59375,560,560,50.59375,934,610.59375,374,404,80.59375,500,500,80.59375,904,580.59375,404,0,0,768,1366,752,1350
sub_017,cb2,1321,779,298,4,7,1,759.78125,306.375,schema_6_0,4,2,20,img/targets/BOSS/high_familiarity_downsized/cond4/104_honeybee.jpg,far,4,7,121,126,130297,27.59375,20.964278584356297,4,8,6,5,3,8,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,459,130.59375,560,560,130.59375,1019,690.59375,459,489,160.59375,500,500,160.59375,989,660.59375,489,0,0,768,1366,752,1350
sub_017,cb2,1392.300000011921,805,524,9,8,0,790.4453125,485.0390625,schema_6_0,4,2,21,img/targets/BOSS/high_familiarity_downsized/cond4/103_bikewheel.jpg,near,8,8,133,115,136712,53.515625,41.59078719021272,4,8,7,4,7,4,4,8,332,8.59375,702,702,8.59375,1034,710.59375,332,448,142.59375,560,560,142.59375,1008,702.59375,448,478,172.59375,500,500,172.59375,978,672.59375,478,0,0,768,1366,752,1350
sub_017,cb2,1310.800000011921,620,167,2,4,1,623.78125,172.03125,schema_6_0,4,2,22,img/targets/BOSS/high_familiarity_downsized/cond4/098_stairs.jpg,,2,4,70,115,143044,8.8125,6.293753103276296,4,8,3,8,1,10,1,4,332,8.59375,702,702,8.59375,1034,710.59375,332,448,79.59375,560,560,79.59375,1008,639.59375,448,478,109.59375,500,500,109.59375,978,609.59375,478,0,0,768,1366,752,1350
sub_017,cb2,1480.4000000059605,689,515,9,6,1,708.1171875,504.7109375,schema_6_0,4,2,23,img/targets/BOSS/high_familiarity_downsized/cond4/097_squirrel.jpg,near,9,6,111,116,149551,29.40625,21.71017422866667,4,8,5,6,8,3,3,8,332,8.59375,702,702,8.59375,1034,710.59375,332,449,120.59375,560,560,120.59375,1009,680.59375,449,479,150.59375,500,500,150.59375,979,650.59375,479,0,0,768,1366,752,1350
sub_017,cb2,1760.2000000178814,539,374,5,5,1,556.4453125,360.0390625,schema_6_0,4,2,24,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,far,5,5,133,6,156332,31.40625,22.343829217516912,4,8,4,7,4,7,4,8,332,8.59375,702,702,8.59375,1034,710.59375,332,339,142.59375,560,560,142.59375,899,702.59375,339,369,172.59375,500,500,172.59375,869,672.59375,369,0,0,768,1366,752,1350
sub_018,cb2,1561.7999999970198,935,379,7,10,0,640.1171875,446.7109375,practice,6,1,1,img/targets/BOSS/high_familiarity_downsized/practice/008_mug05.jpg,,9,3,43,136,7329,362.59375,302.55684451857815,1,1,2,9,8,3,2,5,369,18.59375,702,702,18.59375,1071,720.59375,369,506,62.59375,560,560,62.59375,1066,622.59375,506,536,92.59375,500,500,92.59375,1036,592.59375,536,0,0,788,1440,900,1440
sub_018,cb2,1416.2000000029802,948,387,8,10,0,942.78125,229.375,practice,6,1,2,img/targets/BOSS/high_familiarity_downsized/practice/010_exitsign.jpg,near,4,10,34,147,13761,162.84375,157.71136920514797,1,1,9,2,3,8,2,5,369,18.59375,702,702,18.59375,1071,720.59375,369,517,53.59375,560,560,53.59375,1077,613.59375,517,547,83.59375,500,500,83.59375,1047,583.59375,547,0,0,788,1440,900,1440
sub_018,cb2,1177.2999999970198,696,292,4,4,0,744.4453125,203.0390625,practice,6,1,3,img/targets/BOSS/high_familiarity_downsized/practice/009_oven.jpg,,2,5,91,157,19957,137.40625,101.29657794862352,1,1,4,7,1,10,1,5,369,18.59375,702,702,18.59375,1071,720.59375,369,527,110.59375,560,560,110.59375,1087,670.59375,527,557,140.59375,500,500,140.59375,1057,640.59375,557,0,0,788,1440,900,1440
sub_018,cb2,1416.0999999940395,923,301,4,10,1,910.78125,284.375,practice,6,1,4,img/targets/BOSS/high_familiarity_downsized/practice/010_exitsign.jpg,near,4,10,89,115,26388,28.84375,20.63221938043748,2,2,9,2,3,8,2,5,369,18.59375,702,702,18.59375,1071,720.59375,369,485,108.59375,560,560,108.59375,1045,668.59375,485,515,138.59375,500,500,138.59375,1015,638.59375,515,0,0,788,1440,900,1440
sub_018,cb2,970.0999999940395,704,186,3,5,0,709.4453125,135.0390625,practice,6,1,5,img/targets/BOSS/high_familiarity_downsized/practice/009_oven.jpg,,2,5,23,122,32380,56.40625,51.251034907614915,2,2,4,7,1,10,1,5,369,18.59375,702,702,18.59375,1071,720.59375,369,492,42.59375,560,560,42.59375,1052,602.59375,492,522,72.59375,500,500,72.59375,1022,572.59375,522,0,0,788,1440,900,1440
sub_018,cb2,1168.2000000029802,664,492,9,4,0,635.1171875,488.7109375,practice,6,1,6,img/targets/BOSS/high_familiarity_downsized/practice/008_mug05.jpg,,9,3,85,131,38569,32.171875,29.069482108201765,2,2,2,9,8,3,2,5,369,18.59375,702,702,18.59375,1071,720.59375,369,501,104.59375,560,560,104.59375,1061,664.59375,501,531,134.59375,500,500,134.59375,1031,634.59375,531,0,0,788,1440,900,1440
sub_018,cb2,1803.2000000029802,835,197,3,10,0,844.78125,453.703125,practice2,7,1,1,img/targets/BOSS/high_familiarity_downsized/practice2/021_couch02.jpg,near,9,10,50,49,7560,266.484375,256.8894066253572,1,1,9,2,8,3,2,5,369,18.59375,702,702,18.59375,1071,720.59375,369,419,69.59375,560,560,69.59375,979,629.59375,419,449,99.59375,500,500,99.59375,949,599.59375,449,0,0,788,1440,900,1440
sub_018,cb2,1442.2000000029802,586,428,7,3,0,572.1171875,486.0390625,practice2,7,1,2,img/targets/BOSS/high_familiarity_downsized/practice2/019_cartonofeggs.jpg,,8,3,124,68,14021,71.921875,59.67633751152179,1,1,2,9,7,4,2,6,369,18.59375,702,702,18.59375,1071,720.59375,369,438,143.59375,560,560,143.59375,998,703.59375,438,468,173.59375,500,500,173.59375,968,673.59375,468,0,0,788,1440,900,1440
sub_018,cb2,1022.1000000089407,552,345,5,3,0,699.78125,400.703125,practice2,7,1,3,img/targets/BOSS/high_familiarity_downsized/practice2/020_corn02.jpg,near,6,7,122,29,20064,203.484375,157.93079492717095,1,1,6,5,5,6,5,10,369,18.59375,702,702,18.59375,1071,720.59375,369,399,141.59375,560,560,141.59375,959,701.59375,399,429,171.59375,500,500,171.59375,929,671.59375,429,0,0,788,1440,900,1440
sub_018,cb2,1290,560,490,9,4,0,529.1171875,468.0390625,practice2,7,1,4,img/targets/BOSS/high_familiarity_downsized/practice2/019_cartonofeggs.jpg,,8,3,106,25,26381,52.84375,37.89499813681302,2,2,2,9,7,4,2,6,369,18.59375,702,702,18.59375,1071,720.59375,369,395,125.59375,560,560,125.59375,955,685.59375,395,425,155.59375,500,500,155.59375,925,655.59375,425,0,0,788,1440,900,1440
sub_018,cb2,1190.5,720,383,7,7,0,726.78125,359.703125,practice2,7,1,5,img/targets/BOSS/high_familiarity_downsized/practice2/020_corn02.jpg,near,6,7,81,56,32590,30.078125,24.263753549855494,2,2,6,5,5,6,5,10,369,18.59375,702,702,18.59375,1071,720.59375,369,426,100.59375,560,560,100.59375,986,660.59375,426,456,130.59375,500,500,130.59375,956,630.59375,456,0,0,788,1440,900,1440
sub_018,cb2,1561.2999999970198,812,574,9,10,1,804.78125,561.703125,practice2,7,1,6,img/targets/BOSS/high_familiarity_downsized/practice2/021_couch02.jpg,near,9,10,158,9,39164,19.515625,14.259154474516539,2,2,9,2,8,3,2,5,369,18.59375,702,702,18.59375,1071,720.59375,369,379,177.59375,560,560,177.59375,939,737.59375,379,409,207.59375,500,500,207.59375,909,707.59375,409,0,0,788,1440,900,1440
sub_018,cb2,1726.7999999970198,526,278,5,2,0,801.1171875,196.7109375,schema_2_2,1,1,1,img/targets/BOSS/high_familiarity_downsized/cond1/012_nosmokingsign.jpg,,3,9,43,47,7706,356.40625,286.87519680174347,1,1,8,3,2,9,2,5,369,18.59375,702,702,18.59375,1071,720.59375,369,417,62.59375,560,560,62.59375,977,622.59375,417,447,92.59375,500,500,92.59375,947,592.59375,447,0,0,788,1440,900,1440
sub_018,cb2,1272.800000011921,737,349,7,8,0,644.109375,206.375,schema_2_2,1,1,2,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,near,4,6,11,15,13993,235.515625,170.20739948042984,1,1,5,6,3,8,3,8,369,18.59375,702,702,18.59375,1071,720.59375,369,385,30.59375,560,560,30.59375,945,590.59375,385,415,60.59375,500,500,60.59375,915,560.59375,415,0,0,788,1440,900,1440
sub_018,cb2,1308.2999999970198,630,494,8,5,0,494.4453125,359.0390625,schema_2_2,1,1,3,img/targets/BOSS/high_familiarity_downsized/cond1/078_pumpkin.jpg,,5,2,122,32,20320,270.515625,191.28389360869244,1,1,1,10,4,7,1,5,369,18.59375,702,702,18.59375,1071,720.59375,369,402,141.59375,560,560,141.59375,962,701.59375,402,432,171.59375,500,500,171.59375,932,671.59375,432,0,0,788,1440,900,1440
sub_018,cb2,1120.4000000059605,676,505,11,6,0,646.4375,356.375,schema_2_2,1,1,4,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,near,7,5,36,59,26462,178.1875,151.53656994682834,1,1,4,7,6,5,4,9,369,18.59375,702,702,18.59375,1071,720.59375,369,429,55.59375,560,560,55.59375,989,615.59375,429,459,85.59375,500,500,85.59375,959,585.59375,459,0,0,788,1440,900,1440
sub_018,cb2,1443.9000000059605,850,251,4,9,0,721.109375,263.375,schema_2_2,1,1,5,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,near,4,6,68,92,32922,141.265625,129.48333420904262,2,2,5,6,3,8,3,8,369,18.59375,702,702,18.59375,1071,720.59375,369,462,87.59375,560,560,87.59375,1022,647.59375,462,492,117.59375,500,500,117.59375,992,617.59375,492,0,0,788,1440,900,1440
sub_018,cb2,1237.1000000089407,538,419,6,3,0,689.78125,551.703125,schema_2_2,1,1,6,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,far,9,7,148,19,39173,284.484375,201.61266635885784,1,1,6,5,8,3,3,8,369,18.59375,702,702,18.59375,1071,720.59375,369,389,167.59375,560,560,167.59375,949,727.59375,389,419,197.59375,500,500,197.59375,919,697.59375,419,0,0,788,1440,900,1440
sub_018,cb2,1260.2000000029802,580,389,7,2,0,686.4375,372.375,schema_2_2,1,1,7,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,near,7,5,52,99,45448,123.0625,107.728046632481,2,2,4,7,6,5,4,9,369,18.59375,702,702,18.59375,1071,720.59375,369,469,71.59375,560,560,71.59375,1029,631.59375,469,499,101.59375,500,500,101.59375,999,601.59375,499,0,0,788,1440,900,1440
sub_018,cb2,1360,712,528,10,6,0,556.4453125,329.0390625,schema_2_2,1,1,8,img/targets/BOSS/high_familiarity_downsized/cond1/078_pumpkin.jpg,,5,2,92,94,51826,354.515625,252.55240140236552,2,2,1,10,4,7,1,5,369,18.59375,702,702,18.59375,1071,720.59375,369,464,111.59375,560,560,111.59375,1024,671.59375,464,494,141.59375,500,500,141.59375,994,641.59375,494,0,0,788,1440,900,1440
sub_018,cb2,1313.9000000059605,680,346,4,6,0,634.4375,468.375,schema_2_2,1,1,9,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,near,7,5,148,47,58160,167.9375,130.58170634223617,3,3,4,7,6,5,4,9,369,18.59375,702,702,18.59375,1071,720.59375,369,417,167.59375,560,560,167.59375,977,727.59375,417,447,197.59375,500,500,197.59375,947,697.59375,447,0,0,788,1440,900,1440
sub_018,cb2,1339.7000000029802,659,483,8,3,0,774.109375,325.375,schema_2_2,1,1,10,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,near,4,6,130,145,64516,272.734375,195.18147667719555,3,3,5,6,3,8,3,8,369,18.59375,702,702,18.59375,1071,720.59375,369,515,149.59375,560,560,149.59375,1075,709.59375,515,545,179.59375,500,500,179.59375,1045,679.59375,545,0,0,788,1440,900,1440
sub_018,cb2,1408.2000000029802,822,266,5,9,0,799.4453125,318.7109375,schema_2_2,1,1,11,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,far,6,8,40,87,70943,75.265625,57.3337323078793,1,1,7,4,5,6,4,9,369,18.59375,702,702,18.59375,1071,720.59375,369,457,59.59375,560,560,59.59375,1017,619.59375,457,487,89.59375,500,500,89.59375,987,589.59375,487,0,0,788,1440,900,1440
sub_018,cb2,1788.5,755,327,5,9,0,764.1171875,259.7109375,schema_2_2,1,1,12,img/targets/BOSS/high_familiarity_downsized/cond1/012_nosmokingsign.jpg,,3,9,106,10,77755,76.40625,67.90391034424353,2,2,8,3,2,9,2,5,369,18.59375,702,702,18.59375,1071,720.59375,369,380,125.59375,560,560,125.59375,940,685.59375,380,410,155.59375,500,500,155.59375,910,655.59375,410,0,0,788,1440,900,1440
sub_018,cb2,1843.800000011921,519,277,5,3,0,732.4453125,326.7109375,schema_2_2,1,1,13,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,far,6,8,48,20,84613,263.15625,219.15765725922415,2,2,7,4,5,6,4,9,369,18.59375,702,702,18.59375,1071,720.59375,369,390,67.59375,560,560,67.59375,950,627.59375,390,420,97.59375,500,500,97.59375,920,597.59375,420,0,0,788,1440,900,1440
sub_018,cb2,2967.1000000089407,603,402,8,5,0,671.78125,462.703125,schema_2_2,1,1,14,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,far,9,7,59,1,92601,129.484375,91.73728651060115,2,2,6,5,8,3,3,8,369,18.59375,702,702,18.59375,1071,720.59375,369,371,78.59375,560,560,78.59375,931,638.59375,371,401,108.59375,500,500,108.59375,901,608.59375,401,0,0,788,1440,900,1440
